file,category,distance,block,trial,response,confidence,responseTime,reactionTime,correct
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open13.jpg,NonAnimall,FarBody,5,106,NonAnimall,3,1.46180704259314,1.5802045785822,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826018.jpg,Animall,CloseBody,5,107,Animall,2,1.4001798320096,1.52007030509412,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N427024.jpg,Animall,CloseBody,5,108,Animall,3,1.63675722549669,1.75955614051782,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109034.jpg,Animall,MediumBody,5,109,NonAnimall,3,1.21791982790455,1.33704862254672,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289080.jpg,Animall,MediumBody,5,110,Animall,5,0.960546796675771,1.07969336910173,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land293.jpg,NonAnimall,FarBody,5,111,NonAnimall,5,0.734238234581426,0.853421152802184,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N816050.jpg,Animall,FarBody,5,112,NonAnimall,4,1.38479218981229,1.50301787420176,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land353.jpg,NonAnimall,FarBody,5,113,NonAnimall,4,0.81058108783327,0.928937142482027,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_text69.jpg,NonAnimall,FarBody,5,114,NonAnimall,5,0.830236973706633,0.949018509592861,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_nat250.jpg,NonAnimall,CloseBody,5,115,NonAnimall,5,1.01134181814268,1.1295141694136,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N815026.jpg,Animall,MediumBody,5,116,Animall,3,1.30384331545793,1.42895887093619,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land377.jpg,NonAnimall,CloseBody,5,117,NonAnimall,4,0.928738426882774,1.04774317215197,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N253078.jpg,Animall,FarBody,5,118,NonAnimall,3,1.46917809825391,1.58791657234542,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N344038.jpg,NonAnimall,MediumBody,5,119,NonAnimall,3,1.35317463451065,1.47635478409939,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N415081.jpg,Animall,Head,5,120,Animall,4,0.86904820217751,0.807114423951134,1
